ticker
FMNB
LCNB
DNKN
FBNK
PME
GNE
FDUS
FBIN
FSM
XYL
SXC
MTGE
BUI
HCOM
HZNP
JTPY
BUR
SRCI
FNV
FIF
MN
UI
WAIR
VAC
GRPN
IMI
IROQ
ALO
CPRI
LUMO
DLPH
APTV
RLGT
ZNGA
FBIO
BOTJ
ACHC
REGI
DBL
VSTM
SGYP
WPX
EMX
TRIP
CIVI
MTDR
TEUM
ALSN
BCOV
GWRE
PRLB
BV
CCXI
EPAM
SLCA
VGI
VTLE
RM
BWG
WP
POST
NL
NSM
PBA
OIG
ACRE
CZR
PVG
CLIR
PSX
VCRA
RPAI
PDI
FRGI
FET
CRDF
HMST
YELP
SMM
ZWS
IDEX
GSV
ALEX
CTR
NUWE
GLOG
TLYS
MRC
SYNC
CSTE
PFPT
HR
EQM
WAGE
SPLK
MMD
WMC
ENPH
GALT
MACK
NOW
TMQ
ANAT
LDP
TGLS
TCPC
MTSI
CG
TROX
JRI
NGVC
EGL
HEAR
IMUC
DFRG
FIVE
FSBW
CEMI
BLMN
META
RMGN
HBMD
OAK
JPI
PANW
PRSS
BXE
SUPN
HTBI
SONN
BGB
HOUS
OLN
TRNX
NXG
SSTK
FRG
PFMT
PNR
CHUY
SFBC
HY
EDI
WDAY
BTT
CPAH
NBHC
GMED
APEN
TTSH
LXFR
LFVN
MRCC
ARDC
HCR
SAND
RGLS
PCG
AMBA
PBYI
QLYS
SXE
FANG
MANU
BGH
RLJE
SCM
BERY
ICPT
UIHC
WES
XPLR
AGI
ATOS
AMSWA
WHF
FEI
RH
AIF
CHMG
ABBV
BFAM
BFYT
MRIN
RESI
CVRR
BIT
TU
HROW
MODN
OFS
NID
VTOL
PF
VET
WHLR
FLAG
PCI
SXCP
INBK
BCC
RC
TPH
ORMP
AMS
NEO
PRTA
PBF
ZTS
XONE
NIQ
ORC
DSL
APAM
ENTA
ACST
PEP
MIE
GARS
FPF
DFP
JXJT
CONE
ETX
ZAIS
IPDN
SEAS
MO
HGEN
LFT
EVTC
LAND
PGEM
IQV
TTPH
TMHC
BRSS
FWONA
DATA
TEP
CSTM
ARCT
CMRX
HASI
VOYA
AMBC
COP
TXMD
IVH
HAWK
HMTV
NSPR
TSC
NCLH
KMDA
BLUE
CUBI
CDW
WLH
IBTX
MDXG
PW
NWSA
EPZM
NRC
RITM
PFSI
PGZ
NWS
ESPR
TLRA
TIO
GOGO
HDS
NDLS
AMGN
OHRP
PVH
NSTG
LXFT
MNK
NBSE
TPST
AHH
ONVO
PETX
HCAP
OTEL
PTLA
GGM
KIO
PTCT
VISL
CWEN
SAMG
MUSA
GPT
ECOM
AMH
ASC
THST
SPNT
NNVC
DOC
GLG
EARN
PED
RNG
REI
REXR
AIRI
XPRO
EMES
IRT
VYNT
EMCG
SAIC
BTG
EVOK
BRX
SRC
BURL
CHMI
CXP
CPS
PGEN
FSLF
CNHI
AAOI
S
FOXF
CBA
COTY
ESRT
BNFT
MNDT
FMI
FPRX
STRP
AGIO
MBII
ALOG
NVEE
RGT
LRFC
LIND
ISEE
EIGI
FATE
SFM
CUDA
PINC
MMI
OMF
SPHS
CHGG
PPSI
OCIP
PAGP
FTD
HSTO
BMCH
TNXP
VEEV
FTGC
TCS
SQBG
TCFC
QTS
RMAX
ESNT
GLPI
OCSI
KODK
XLRN
DOOR
AAMC
SLB
AR
TWTR
VNCE
ADXS
MGNX
ALLE
AERI
NHWK
COMM
PBPB
MRTX
OXFD
OMED
FRBA
EVGN
NVGS
BANX
TNDM
SRNE
VCYT
VIDI
ONTX
HMHC
ARCX
BHR
CTT
RIBT
MMAT
XNCR
IPWR
WIX
EPE
NWHM
CRCM
CPG
CELP
KPTI
LGIH
RSPP
SC
CQH
GLYC
NMIH
AMC
OGS
UUUU
BIOC
ICMB
CNCE
ITCI
MYMD
ALQA
HLT
EGRX
FLXN
INGN
CARA
EIGR
CWAY
DRNA
ARMK
ESI
NGHC
LADR
GCI
FPL
QURE
TACO
APOG
GPRK
LIQT
AGTC
ATEN
MBUU
ATNM
HIVE
AMBR
BRG
NLTX
BPTH
QTWO
RVNC
AKBA
CSLT
OUT
QUOT
PFIE
DDIV
SCTL
PULM
VLP
NVFY
AMRK
PLXP
TSLX
RXII
NYRT
RXDX
TWOU
ARAV
WATT
ALLY
CIO
NETI
PHIO
PAYC
FSK
TNET
AGZD
RARE
GLMD
TPVG
SMLR
VRNS
FPI
CBPX
TVTX
MGNI
XXII
IBP
SHSP
TRVN
ZOES
GRUB
CVX
ADMS
KIN
SINT
AGFS
GOOG
FIVN
PANL
KN
HNNA
NAVI
IMUX
DARE
LQ
MC
SDPI
BLBD
PAHC
PFIS
WB
AAPL
KTWO
FGF
TBPH
ARES
NVCN
LE
SABR
ZEN
CVEO
CORI
SPWH
INPX
TGEN
TOUR
HRTG
AMAT
OXBR
LPCN
LPG
INFO
TRUE
QRHC
MDWD
ANET
RDUS
DNOW
ASPN
ABDC
AGRX
ALDR
ALDX
VRDN
RESN
PCTY
RYAM
BWFG
CTRE
LRMR
CCS
SCYX
PE
TMX
VRTV
SFBS
TPL
TMST
TREC
ADVM
ANY
HQY
IRMD
TSE
DSE
FMBH
ISTR
MR
ENRJ
UAVS
GGZ
CTLT
WMS
DBRG
FRSH
FWONK
AY
PARR
LOCO
MARA
XENT
FCB
ICD
RYI
AMPH
CLRB
PFNX
TKR
CDNA
OTIC
MRNS
CCLD
MYOS
AMTX
SYF
LMB
TR
CNXM
MDVL
NERV
OCUL
CSF
TTOO
ENLV
ARDX
THQ
TSQ
TVPT
ICL
SAGE
CBAY
TPCO
CYBR
MBCN
CBMG
TRUP
LGMK
PRQR
RWLK
ELDN
KEYS
VIA
CYTO
AFMD
AVNS
KE
CBFV
LBRDA
TERP
GPRO
AAC
DPLO
MIK
MOBL
GNBC
AUPH
AST
BGSF
DM
ECC
KIQ
LTRPA
GLOB
VVX
SNR
OEC
BCLI
BST
BOOT
DERM
ENVA
LTRPB
CFG
CDK
CFRX
NMS
HIE
PLAY
FMSA
STOR
NVRO
JGH
TARA
GWB
MRO
AXTA
PRAH
PGRE
SIEN
HUBS
VSLR
W
UBS
SKIS
NEWR
BLCM
ZAYO
VBLT
BSIG
ATTO
AROW
NAP
ADMA
CTSO
STLA
LBRDK
ATRA
CALA
SKYS
DIAX
INCR
SYNH
JYNT
EVFM
APDN
VBTX
HDP
INSE
SHAK
VSTO
EURN
KEN
ONDK
OCGN
JRVR
QQQX
VMC
SLNO
TFIN
UPLD
AINC
TRIL
QSR
ARTW
AVGR
XENE
CRC
AM
UE
PATI
CHRS
RMP
TRCO
VNRX
SLRX
FNWB
KLXI
LC
WK
XHR
BOX
FSB
GSBD
VANI
TANH
ENSV
BLPH
XBIT
ICBK
ONCE
TCON
VUZI
PZG
JCAP
EVA
NSA
FFWM
FGEN
FRPT
HABT
UNIT
SUM
HEPA
DEA
BHAC
CCD
HLTH
AJX
CHCT
KDNY
BPMC
KALV
CDTX
CRBP
CHEK
INOV
GDDY
NVTA
ESES
ETSY
RCKT
ASB
IGT
CVRS
COLL
EQGP
FTAI
NEXT
IOVA
TIL
FSV
XELA
ACV
SHOP
SEDG
ATEX
FIT
APLE
CAFD
HTGM
SUNW
SMMT
STDY
NXRT
MJCO
CABO
BW
BLD
CC
HZN
ENR
ATXS
CETX
TGE
ADAP
KRNT
ATRO
JAGX
NVIV
EVH
LILAK
LILA
SPNE
LIFE
GKOS
MCRN
KHC
BTB
THW
VIRT
GNL
ALRM
DTEA
ONCS
OPGN
RKDA
STKS
IBRX
NTRA
OLLI
TRU
VKTX
CSA
ALOT
APPF
FOGO
IVTY
LNTH
MCRB
ALPN
PIRS
FL
RBNC
CYRX
SRRA
EPIX
EQFN
PGLC
UNVR
MFH
KPRX
GLBL
RMNI
TSG
ALTA
PVBC
Z
JP
LOB
AAME
OOMA
QLGN
AXON
MCFT
SRG
TDOC
WING
RILY
SIOX
CCR
TXN
NEOS
UFAB
YECO
GNRT
PYPL
BNED
LITE
AEMD
HLI
GNK
RPD
VTVT
XELB
CNFR
ELEC
GBT
GPAC
PRPL
STAF
TMBR
FDEU
AQMS
INDP
RUN
SKLN
POAI
ZYNE
FLOW
JAX
MSGS
PJT
CSWI
EACQ
GYRO
DSKE
NBRV
RGNX
LIVN
PLNT
FCPT
GDC
CRHM
FDC
RACE
PEN
EIX
HPE
AIMT
ABTX
ACRS
AVXL
INST
SBBP
CFMS
BNTC
NRE
SQ
SGRY
KLDX
PFGC
CTMX
ACBI
PXS
CHMA
KURA
MIME
MTCH
AXSM
RMR
EDSA
VYGR
WVE
AGR
OSG
GSM
OCX
WSC
EXTN
CSRA
AC
RIV
PSTG
AVTX
CCRC
CISN
PDSB
DLTH
EQBK
FGBI
FORK
OSB
SELF
SENS
TWNK
CDXC
AVXS
LMFA
GWRS
BATRA
ROSE
BATRK
LSXMA
LSXMB
LSXMK
PNK
EDIT
AGLE
SYBX
SNDX
VRAY
UA
WKHS
AVHI
IZEA
NIC
KA
NAKD
SMBK
MRUS
MYOK
ISUN
CRVS
GCP
TEAM
NVCR
MGP
VBIV
NGVT
CLSD
MSBI
NTLA
PLSE
RETA
FSTX
VTGN
COTV
EHT
CCEP
DRIO
GMS
NHA
BRQS
ZDGE
NOMD
PMTS
SYRS
WBT
ALJJ
AZZ
SITE
VIVE
TRTN
RRR
TPB
GMRE
CHUBK
SRTS
HONE
MBRX
ATKR
SCWX
USFD
TWLO
NH
COE
PI
APVO
HTZ
RNDB
ATOM
EKSO
KDMN
OTLK
JHB
PR
FHB
OR
VRS
CHUBA
FTV
TCMD
NRBO
FG
DMPI
KTRA
ASIX
ARA
FSBC
KNSL
SELB
DFIN
MRT
TPIC
MEDP
NOVN
NTNX
OPP
YUMC
VSM
ACIU
APTI
SMPL
WCFB
IEA
QCP
AA
CSTR
DWAC
EVBG
FLGT
BL
COUP
CRSP
AIRG
VVV
LCA
ASAP
TRHC
PTVCA
NTB
PTGX
TTD
FRTA
IRTC
NMTR
GGO
MYSZ
PAVM
ARCH
CWH
SISI
LW
FTS
DVMT
MRAM
HOME
AMPY
WORX
ADNT
ELF
SD
WAAS
MYOV
RSLS
GT
MRKR
FBK
OTTW
SRAX
PHUN
XBIO
AZRE
FWBI
BCTF
TUSK
XOG
GOLF
FIV
INSW
AQB
GECC
ADSW
IIPR
AQN
NEX
JPT
FPAY
REVG
ANAB
LPTX
VREX
FBM
WRD
AHPA
ORGO
INVH
HSY
IHIT
GDS
BOH
CJ
GNUS
GTYH
MACQ
PRTH
MOXC
GOOS
RA
JAG
JELD
SACH
NISN
HVBC
UVV
JILL
ICHR
LGF
SND
MTNB
EGC
JNCE
TKAT
TPIV
MULE
JCO
IFMK
POLA
ATH
ARD
AKTS
CNDT
SNDR
OKTA
OBSV
PUMP
LAUR
YEXT
HGV
PK
BGIO
BYSI
CATS
OTRK
METC
ROCC
BPOP
SNES
SNGX
TIG
VVPR
YTRA
FTI
HCC
CLPR
IMXI
VRRM
HLNE
CFBI
YRIV
BTU
OVID
AFBI
SGH
URGN
VERI
CADE
ICCH
FNBG
VST
SGLB
GDP
GPMT
CVNA
SMHI
NODK
KNTK
USWS
NCSM
PCSB
AMR
SASI
SNAP
KREF
MYO
KR
CLDR
ELVT
EEX
NTRP
PLYM
FND
HESM
OMNT
PLYA
AYX
WTTR
FPH
SSNT
TRTX
AKCA
XYN
BHF
JHG
SAFE
NXE
ATNF
MMDM
CLXT
ZYME
MRSN
NDRA
NESR
SOI
PIXY
CODA
CODX
EFBI
KALA
CARS
TPGE
MGY
FBRX
EMMA
NEWA
PETQ
RBB
RDFN
WOW
CMCL
BHVN
TYME
EVTV
ALRN
ATNX
ATXI
BOC
CGBD
CKPT
AABA
ATUS
APPN
ESQ
FURY
CBH
DD
BVH
ASV
BPRN
APRN
ACEL
ASPU
VNTR
EFL
ANGI
BY
FRGT
DMTK
HFFG
CTXR
CSSE
ESDI
EAST
FMAO
CELC
JEMD
IMTE
EYE
AYTU
CVON
GTHX
SGBX
DCPH
PDLB
RMBL
RYTM
FSAC
KL
RNGR
ECVT
SSTI
YGYI
JBGS
BBCP
BRAC
FUV
NES
DESP
SPCE
FOR
SWCH
CARG
MDB
MBIO
OPNT
STR
AGAE
CATC
KRYS
CTEK
BKI
ESTE
HBB
HX
AHG
IFRX
LOOP
SE
GLF
MRBK
RETO
DOTA
FAT
PETZ
XFLT
SBT
SCPH
DNLI
FDBC
CVS
ROKU
NMRK
ID
IHTA
FFBW
FSCT
BSET
CTOS
YCBD
LBC
VERO
TRMT
NEXA
WINR
KIDS
ZKIN
LFIN
CWBR
MAXR
BSTI
ALTR
MCB
VVNT
AQUA
MVBF
ACT
DLPN
OIA
CNNE
QTRX
TRMD
AMEH
IQI
CURO
NRXP
CASA
MATH
MBIN
DOGZ
SAIL
IIM
SEND
ILPT
ADT
OPTN
SFIX
COLD
GTES
KLR
NMRD
REKR
GIS
LBRT
LAC
NINE
AGS
SLDB
ZOM
PAGS
ARMO
CLGN
CUE
EYEN
CEIX
IPIC
LIVX
NAOV
FNKO
APLS
QES
VICI
SPRO
ACMR
BXG
ASNS
XFOR
LVO
BTAI
BWB
COCP
BTBT
HUD
FTSI
ENSC
NXTP
MOTS
KERN
OSS
SLGL
VCTR
GLIBA
TH
BAND
PACK
CAAP
VYNE
COGT
VTSI
ZS
BOXL
BLNK
CDLX
CRON
EOLS
FAMI
BELFA
WHD
FIXX
RCUS
DBX
RDVT
RFL
AIHS
SPGI
BRSP
HSDT
FNCB
EAF
ONE
STEL
CCK
LASR
GNPX
KXIN
WRB
PVTL
NVT
BH
AGMH
BFST
RENO
CLBK
AHCO
DOCU
KMB
BIOX
LEVL
HOFV
BRK
GSHD
MOGO
CLPS
EVLO
EXPI
NVNO
ITRM
KNSA
ZUO
LAZY
UBX
LHC
DMS
OBNK
PACQ
PLL
SURF
SRRK
IGIC
MUDS
HYMC
LPRO
OPBK
BFI
ORGS
APTX
AADI
AVRO
BBIG
SPOT
VETS
CCNI
HQI
CGC
CDAY
SMAR
DOMO
APY
ECOR
CHX
CENN
UGI
EQH
AVLR
EIDX
RTX
VRCA
NEW
ENTX
EVER
VNE
KDP
PS
VTIQ
TENB
GRIN
CPLG
NKLA
RUBY
ALLK
BJ
EVOP
PRSP
XERS
GRNQ
NFC
NFH
SONO
CWK
ARLO
WH
GSKY
BE
FOCS
ADIL
ESTA
IIIV
IMV
EDRY
KZR
LFAC
LSEA
LOVE
MGTA
MGTX
OPRX
STIM
TBIO
LTRY
FCBP
INSP
RTL
SILV
ELAN
EB
FTDR
GTX
BCML
ROAD
CHRA
AQST
AP
HCCH
STXB
EPRT
FPAC
GB
FVCB
GRTS
HTOO
AMAL
ARDS
CMLS
GTEC
JRSH
BRY
FTCH
KLXE
AMTB
AMTBB
MESA
PCB
RIVE
SIC
SOLO
TOTA
PAYS
CCB
CNST
CRNX
MNTV
AEYE
ARCE
ARVN
BNGO
LQDA
VCNX
BSGM
PRNB
BMTX
BSVN
PG
STRO
DOMH
ALYA
RMED
MSVB
AXNX
CBMB
MYFW
BFC
CBNK
GSMG
ETRN
CW
ACB
PRVB
REPL
RPAY
TLRY
CTAC
DOOO
RMI
UROV
TWLV
BROG
WISA
GDYN
DDMX
EDTX
SWI
SPAQ
FSR
VLDR
VRT
EQ
GMDA
MDRR
VAPO
UTZ
ALAC
ARYA
WRAP
WTER
RVLP
JHAA
PAE
ETTX
YMAB
KOD
ALBT
CVET
LOAC
TTCF
CREX
UPWK
HEXO
SIBN
LOGC
OCCI
GH
STNE
CFFA
GCMG
FTAC
PAYA
LKCO
MDJH
MTC
ALEC
TWST
NFE
RBKB
SAMA
CLVR
SXTC
GOSS
ETON
ESTC
BCOW
PACD
AMCI
CTRM
EPSN
HARP
HOTH
HGLB
SG
ALLO
ATCX
RVPH
ADN
BACK
INMB
AREC
TLSA
DELL
LTHM
APM
SO
SCX
DTIL
AGE
DMAC
KLDO
PLAN
CARE
APHA
BCSF
SLGG
REZI
LIN
ACA
YETI
DTSS
TEAF
WTRE
CNF
ENOB
LEGH
MRNA
PHCF
SOLY
TCRR
TBLT
ASLE
LYFT
SNAX
CTRA
CAT
GNLN
VFF
ZYXI
PHGE
FOXA
FOX
CLDB
OSW
LEVI
BALY
DSSI
CYCN
DOW
SJ
LAZR
RMO
TUFN
LOTZ
BWAY
LVOX
CTVA
SWAV
GAM
RIDE
GOEV
HYLN
BEEM
HOOK
MVST
FXNC
FRAF
MEC
SY
TMDX
TRVI
FREE
GHSI
MNSB
PSTL
TW
ALC
PD
ZM
PINS
XAIR
CL
NGM
ALTG
APLT
PBTS
IDYA
MMX
MNRL
ATIF
WORK
GO
PLMR
SFT
CLVT
RSF
AXLA
PPHI
EIC
IAA
SILK
AMCR
FLNG
QNCX
RVLV
FVRR
UPH
BCO
TPTX
CLPT
MIST
NXTC
OGI
RRBI
SONM
SPFI
CRWD
ADPT
VERB
CHWY
ORCC
WAFU
BYND
BCDA
CFB
INMD
KRUS
BBIO
PHR
BORR
AGBA
ARKO
SCPL
NEPH
NFIN
BTOG
SNDL
VERY
CHNG
PROS
RMM
IFS
IHRT
PSN
VMD
NOVA
AFYA
BHAT
MIRM
SDC
EQX
AKRO
CPAA
ADV
IGMS
CSTL
PBFS
UBER
TXG
ARTL
TY
DKNG
KTB
AVTR
FSLY
NET
NVST
BCEL
CMBM
IMVT
KRTX
GNOG
MORF
ATER
PRVL
PSNL
REAL
OPRT
PEO
DDOG
PING
PNTG
NMCO
STOK
CRNC
XL
AMK
MDLA
STSA
SWTX
XGN
RMBI
AIH
APRE
SPRU
CHPT
BRP
CABA
DRTT
FREQ
HBT
MCBS
OYST
PHAT
PROF
FSEA
BRBR
PGNY
THBR
VIE
VIR
BRMK
BXRX
HIMS
SCPE
PTON
ALRS
HCAT
RAPT
FULC
BTRS
THCA
XCUR
XPEL
PINE
SI
LVGO
RCEL
DT
AIO
INDO
MDIA
SHPW
RLMD
AMTD
KPLT
HLBZ
GRWG
LATN
LMPX
LFLY
MNPR
ELYS
SPT
MNTS
XP
ANVS
CELU
MTA
BRC
AVPT
MAPS
SDGR
RVMD
BDTX
ONEM
REYN
AMHC
JSPR
CNSP
TFFP
ARQT
BSBK
CHPM
CLSK
CNNB
TLMD
CNTG
SFTW
MEDS
CSPR
FMC
BRID
HUGE
AGIL
PRCH
CURI
SWKH
PPD
DFNS
IRNT
BKSY
ONEW
SCVX
BWMX
CALB
ESSC
UWMC
ELVN
METX
SKLZ
PASG
AEVA
RSSS
MSGE
APG
ETNB
CCAC
PFHD
NREF
VEL
GMBL
ZCMD
TFII
ALUS
NBAC
ARNC
BIPC
CARR
OTIS
MPLN
RSI
BLDE
GRTX
KROS
BEAM
NVVE
GFL
DNMR
LMNL
FOUR
CCAP
ORIC
ZGYH
ZNTL
SLQT
NARI
ADCT
DE
ZI
CIIC
MP
AYLA
ASTS
ORSN
UK
VRM
AZEK
FMTX
ARVL
COFS
FUSN
FSKR
SII
BMY
WBA
ACI
DUOT
GRIL
GBIO
ETWO
SITM
DYFN
CANO
LTRN
OPEN
CLEU
PTRS
DFPH
TOI
GAN
GNRS
LSAC
VINC
TELA
BLI
EOSE
ALVR
LYRA
WMG
BA
YAYO
BILL
JAMF
RCOR
VITL
ALXO
NOVS
APPH
CLOV
BRBS
VERX
ANNX
NUZE
PCVX
PLRX
SOAC
TMC
LI
ML
ASGI
AFIB
ARYB
CERE
BIOR
PYPD
RNA
PCT
RPRX
RPTX
UCL
VRME
DNB
ACCD
LMND
NKTX
GOCO
RLAY
ADTX
NCNO
MIR
BEPC
NAUT
AUVI
CMPI
CVAC
FLUX
BRLI
KOR
MCAC
PLBY
AKUS
NRIX
MDNA
MLAC
NNOX
OLB
FFIE
SNBP
PBLA
VMAC
OM
SNOW
STEP
FROG
AMWL
BNL
PTVE
SUMO
AMTI
PAND
PSTX
KCAC
QS
POL
IRON
GP
EDTK
NTST
NYC
ZEV
ITRG
GRCY
HCDI
HPK
PAAC
NDMO
BFLY
HRMY
FTHM
PNT
VSTA
BIGC
RXT
RKT
DCT
AOUT
OSH
MEG
OBIO
TALK
GDRX
CGRO
IVZ
MAXN
KYMR
CPSR
GLS
PANA
NUVB
VVI
IBEX
INBX
IMTX
LNSR
PRLD
LCID
DEN
KBNT
INZY
ITOS
PMVP
EBON
SST
LSF
TMPO
AKU
LSPD
AMST
ROOT
ASAQ
ATIP
GOAC
PLTR
ASAN
ATHA
SYTA
TSHA
VTRU
PTA
FUBO
PSTH
BCAT
TNGX
BIVI
BSY
CRSR
CRTD
CMAX
DYN
ERES
ETAC
KRON
ARRY
DMYD
MTZ
GATO
SQZ
U
WEN
EBC
MSP
MCFE
SQFT
MAX
GLDG
GHLD
STEM
BURU
CLA
OUST
DGNR
CCCS
ABST
ALGS
ASO
AVO
AZYO
BDSX
FST
LU
IACA
MKFG
MKTW
BLSA
LIFW
LUNG
NGA
RBAC
GLSI
LESL
ALGM
WE
BTAQ
CAPA
QSI
CCCC
CDAK
VIEW
GOVX
ONCR
SNV
OLMA
MRVI
RBOT
WGS
EAR
GRAY
OPT
SHC
CNXC
IPOE
SOFI
IPOF
IPOD
AVIR
HPX
GRSV
PCSA
VTRS
EVGO
YAC
FHTX
ASTR
MTCR
NHIC
EVLV
PRFX
PRAX
EQD
NSH
SPIR
VNT
FTOC
FVAM
RAMP
RADI
SAII
SPRB
STTK
TARS
THRY
TOMZ
YGMZ
OPFI
MIMO
PMVC
SDHY
ORGN
GLTO
MLTX
AVAN
BSN
HLLY
PIAI
DGNS
CVT
TWCT
VACQ
RKLB
CR
OWLT
ORLA
IMNM
INAQ
MILE
ITAC
JUPW
OACB
NOTE
BKKT
VMAR
SKIN
SEAH
LFG
KRBP
JOBY
LEAP
SHCR
PWP
AEI
IGAC
KNTE
ACHR
OPAD
AJAX
OWL
INM
SEER
XPOA
IMPX
BOAC
VLTA
TPGY
INVO
HIGA
NRDY
DASH
ABNB
AIRC
AI
HYFM
CERT
UPST
BARK
GBTG
UP
IPA
HZON
VYGG
JYAC
CSPI
LFTR
LUXA
ABCL
ME
HLMN
LIXT
LOKB
NVTS
CVBF
MAAC
MASS
ACAC
PTPI
MDWT
MYPS
ADOC
ACTC
PTRA
SNCE
MACU
NGMS
OCA
PDO
SKYH
AFRM
POSH
WOOF
DRVN
ATA
MOTN
BCAB
AHAC
HUMA
NMMC
PIPP
DFH
XM
CGNT
CHFW
SRZN
DCGO
MRM
CMPO
CHRD
SHLS
COEP
BREZ
SUNL
CAP
DOMA
GNPK
RDW
NGAC
XOS
OCG
ONDS
OTRA
PUBM
BTWN
CGEM
COMS
CRKN
REVB
CAS
CND
HTPA
SPRY
SCPS
RDBX
SGTX
SRSA
SMR
TEKK
BWAC
EZGO
QELL
RCHG
AGCB
IONQ
IIAC
SPFR
VLD
TMPM
LTCH
VIRI
VVOS
WISH
WNW
CLNN
FTCV
RZLT
VCVC
VINP
FOXO
LNFA
ZFOX
ABT
CONX
GBNY
STWO
VS
BODY
RTPZ
HIPO
LFMD
CYTH
HAAC
HYPR
GWH
CYXT
TLS
TMTS
EVEX
FVT
TBA
GRND
CACI
DCBO
HCAR
HMCO
HMPT
ABGI
ONTF
SANA
DSP
SGFY
BMBL
GFX
TACA
ZIM
HUDI
LEXX
AKIC
AMPG
KWAC
LDI
OCDX
AGFY
HYZN
EUCR
MNTK
ANGN
APR
ARYD
DUNE
FLAC
FOXW
FSII
NSTB
ALTU
AMPS
FDMT
MSGM
AUUD
BAOS
APGN
BCTX
PRDS
CALM
SMRT
PCPC
RFMZ
ARBG
CCV
CRU
BCYP
SABS
RVYL
MTTR
GLAQ
STPC
BHIL
TIXT
INBS
CIFR
IKT
ROVR
NLSP
BLUW
BOLT
IIII
JEF
CRS
VRPX
PRST
OSCR
INNV
RBLX
HAYW
SNCY
OLO
NAPA
DOCN
ACVA
NOAC
OMEG
PAX
KAIR
VHAQ
CRCT
VZIO
VABK
ALHC
DSGN
TDUP
ADRA
ADEX
PHIC
PLTK
SFR
QLI
RSVR
ENVX
SVFA
TIRX
TRIN
BSPE
VWE
WFG
ATC
FRGE
BENE
BTNB
LIDR
PRTG
BGRY
RELI
SCOA
SCR
CAMP
CPUH
BVS
CFIV
LABP
LGVN
MDH
MIT
TLGA
VEI
AGAC
FATH
BLUA
PRPC
CPTK
CSTA
FERG
FCAX
HHLA
GSQD
EPOW
SNRH
ACII
COUR
CHK
TMAC
EMBK
NXU
NRGV
CWT
SNSE
BOXD
TERN
TLIS
BIGZ
CLAS
CPNG
DNZ
CNEY
MRAC
MTAC
QFTA
ROT
IVAN
SES
JWSM
ISPO
CLIM
EQHA
COOL
NEXI
NVOS
STRC
SEMR
UGRO
TWOA
EPWR
CTAQ
CUEN
PHVS
PSFE
PNTM
VII
VINO
VLON
VOR
ADER
GROY
DBTX
PPTA
EPHY
LHAA
LJAQ
LMACA
LMAO
SDAC
SHAC
SLCR
SSAA
SVFB
SYM
SWET
TBCP
PEAR
TMKR
AEAC
CGAU
WARR
ATAQ
EWTX
ICU
LVTX
TZPS
