101149
205456
210354
112180
213086
189845
188902
100967
215004
189187
100861
113185
101594
145799
126953
100971
160586
100863
214993
114249
100885
100978
214950
207431
100972
208460
213274
121534
208419
121802
214429
216968
110424
112261
151036
208300
111140
101853
217294
129504
212236
101020
112865
100867
110694
208234
215796
101024
101062
101152
214730
119280
101535
101639
203984
210342
123502
101800
213793
101053
101795
210305
101067
217735
139644
204868
101050
101325
106146
101113
101128
119692
101151
101369
101368
128233
189573
100900
218236
112507
213215
101278
5003
140295
215145
101378
214544
100892
214964
213806
100896
188534
215580
101552
104625
104624
212921
136301
121393
115327
115014
208677
123772
212676
215775
109306
109032
214039
126889
119691
214970
101397
128608
207856
113421
101192
205770
216686
100862
215063
209942
101173
101165
101608
101583
120322
105109
105148
101176
211622
100991
213764
101177
214380
147578
101194
129532
213634
101217
204199
101235
213487
154582
101184
214800
114685
214755
128551
215474
101189
101218
215531
101273
189767
213110
213290
203985
121543
101536
101732
207518
213919
152305
207391
212217
101798
214474
101208
101210
214439
211296
101080
215423
213183
101610
155254
166370
101351
189943
213780
148166
101121
101496
101321
103537
100935
101138
101508
101478
188591
213810
101450
101510
217096
101472
113157
101416
124943
204493
216471
101515
213365
143585
203508
212950
101449
125181
101438
101444
115252
213192
214340
112889
126957
204391
101460
214629
101310
101802
210798
101419
145874
101545
110962
147640
204392
100974
151197
121536
101559
112883
214458
101566
217410
213819
140358
101578
103559
110244
142813
214553
101580
161679
101533
101164
134783
214308
101519
212302
213650
213426
147220
101360
101587
215461
207519
101463
211358
166717
215304
213918
210226
147278
7308
151196
213065
101488
209826
212230
189349
209320
203568
127508
101665
121995
213258
210291
213787
115038
211109
101209
204182
112317
125487
101664
101429
189901
212675
101647
214275
101676
216481
214171
139720
101674
214743
101682
213248
101675
106226
100943
214630
101721
108448
101697
210042
145722
214681
101523
204439
139298
101727
215096
213747
206159
103803
210625
214644
101227
209603
103292
101495
218173
218272
101757
101763
101764
209919
101622
205627
124722
101769
101734
117430
211489
101029
217855
111387
101771
112358
205141
216740
101842
128763
101812
121612
101456
139322
101838
214820
213036
205665
109096
103643
214685
118651
213050
101846
106110
216079
213686
100960
125942
208399
208877
101828
212600
127757
136200
101443
123307
100997
101560
106882
213327
112669
101375
101522
117305
208500
205787
204437
113166
211144
214381
101806
101718
102373
101865
100964
102019
102265
101966
144665
101930
213578
218124
116264
212330
101943
102007
189724
112273
216124
210711
209303
102043
101918
213769
102027
217438
122114
106969
102113
102386
214943
161344
101872
213757
121787
109040
134702
152007
101924
144629
215394
102589
104889
214792
214176
102067
213108
214190
121958
136308
112313
102075
104992
214488
155242
161191
119440
115211
109934
212845
161391
112934
115654
102339
129582
203564
